,Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA,True Label,Buy and Hold,Parameter 1,Parameter 2,Week_Type_value,Week_Type,True Labels Strategy,Logistic_Regression_pred,KNN prediction p_1.5,Linear_Model_pred
756,2018-01-03,2018,1,3,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,0,2018-00,12.52,12.52,12.52,12.52,0.0,8.91,0.005622691013071668,8.741428571428571,8.6022,+,0,100.0,0,2.22,green,657,0,0,20.481
757,2018-01-04,2018,1,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,0,2018-00,12.58,12.58,12.58,12.58,0.0,8.95,0.004792273266313707,8.764285714285714,8.6144,+,0,100.0,0,2.22,green,660,0,0,20.481
758,2018-01-05,2018,1,5,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,0,2018-00,12.67,12.67,12.67,12.67,0.0,9.01,0.0071541786497870685,8.792857142857143,8.627199999999998,+,0,100.0,0,2.22,green,663,0,0,20.481
759,2018-01-08,2018,1,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,1,2018-01,12.7,12.7,12.7,12.7,0.0,9.04,0.002367821911694045,8.819285714285714,8.6416,+,0,100.0,0,1.83,green,667,0,0,20.436
760,2018-01-09,2018,1,9,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,1,2018-01,12.69,12.69,12.69,12.69,0.0,9.03,-0.000787444705518836,8.840714285714286,8.6554,-,0,100.0,0,1.83,green,668,0,0,20.436
761,2018-01-10,2018,1,10,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,1,2018-01,12.64,12.64,12.64,12.64,0.0,8.99,-0.003940009442840675,8.859285714285715,8.6652,-,0,100.0,0,1.83,green,668,0,0,20.436
762,2018-01-11,2018,1,11,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,1,2018-01,12.77,12.77,12.77,12.77,0.0,9.09,0.010284736635155056,8.88642857142857,8.6774,+,0,100.0,0,1.83,green,670,0,0,20.436
763,2018-01-12,2018,1,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,1,2018-01,12.89,12.89,12.89,12.89,0.0,9.17,0.009397014330061015,8.917142857142858,8.690999999999999,+,0,100.0,0,1.83,green,676,0,0,20.436
764,2018-01-16,2018,1,16,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,2,2018-02,12.82,12.82,12.82,12.82,0.0,9.12,-0.00543055197093556,8.943571428571428,8.703399999999998,-,0,95.0,0,1.69,green,682,0,0,19.459
765,2018-01-17,2018,1,17,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,2,2018-02,12.95,12.95,12.95,12.95,0.0,9.21,0.010140333847806328,8.976428571428572,8.717,+,0,95.0,0,1.69,green,685,0,0,19.459
766,2018-01-18,2018,1,18,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,2,2018-02,12.97,12.97,12.97,12.97,0.0,9.23,0.001544486265799172,9.010714285714283,8.7302,+,0,95.0,0,1.69,green,691,0,0,19.459
767,2018-01-19,2018,1,19,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,2,2018-02,13.03,13.03,13.03,13.03,0.0,9.27,0.00462600348663189,9.045,8.7438,+,0,95.0,0,1.69,green,692,0,0,19.459
768,2018-01-22,2018,1,22,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,3,2018-03,13.17,13.17,13.17,13.17,0.0,9.37,0.010744510680320785,9.089285714285714,8.7596,+,0,94.0,0,1.78,green,695,0,0,19.228
769,2018-01-23,2018,1,23,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,3,2018-03,13.25,13.25,13.25,13.25,0.0,9.43,0.0060743370455074155,9.13,8.776,+,0,94.0,0,1.78,green,702,0,0,19.228
770,2018-01-24,2018,1,24,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,3,2018-03,13.23,13.23,13.23,13.23,0.0,9.41,-0.0015094155625083876,9.165714285714284,8.7926,-,0,94.0,0,1.78,green,706,0,0,19.228
771,2018-01-25,2018,1,25,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,3,2018-03,13.24,13.24,13.24,13.24,0.0,9.42,0.00075589932770459,9.199285714285713,8.8088,+,0,94.0,0,1.78,green,707,0,0,19.228
772,2018-01-26,2018,1,26,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,3,2018-03,13.41,13.41,13.41,13.41,0.0,9.54,0.012839873725212449,9.237142857142855,8.8274,+,0,94.0,0,1.78,green,707,0,0,19.228
773,2018-01-29,2018,1,29,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,4,2018-04,13.33,13.33,13.33,13.33,0.0,9.48,-0.005965724148553675,9.268571428571429,8.8456,-,0,95.0,0,1.8,green,716,0,0,19.369
774,2018-01-30,2018,1,30,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,4,2018-04,13.16,13.16,13.16,13.16,0.0,9.36,-0.012753183318438,9.292142857142858,8.8626,-,0,95.0,0,1.8,green,720,0,0,19.369
775,2018-01-31,2018,1,31,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,4,2018-04,13.18,13.18,13.18,13.18,0.0,9.38,0.0015198401163234454,9.32,8.8788,+,0,95.0,0,1.8,green,729,0,0,19.369
776,2018-02-01,2018,2,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,4,2018-04,13.13,13.13,13.13,13.13,0.0,9.34,-0.003793630873807353,9.337857142857144,8.894599999999997,-,0,95.0,0,1.8,green,730,0,0,19.369
777,2018-02-02,2018,2,2,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,4,2018-04,12.84,12.84,12.84,12.84,0.0,9.14,-0.02208680758414072,9.335714285714287,8.9062,-,0,95.0,0,1.8,green,732,0,0,19.369
778,2018-02-05,2018,2,5,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,5,2018-05,12.57,12.57,12.57,12.57,0.0,8.94,-0.021028143725076776,9.322857142857146,8.9126,-,0,92.0,0,1.74,green,748,0,0,18.765
779,2018-02-06,2018,2,6,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,5,2018-05,12.68,12.68,12.68,12.68,0.0,9.02,0.00875104753558964,9.309285714285714,8.9208,+,0,92.0,0,1.74,green,763,0,0,18.765
780,2018-02-07,2018,2,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,5,2018-05,12.54,12.54,12.54,12.54,0.0,8.92,-0.011041085493386338,9.287142857142856,8.9264,-,0,92.0,0,1.74,green,769,0,0,18.765
781,2018-02-08,2018,2,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,5,2018-05,12.14,12.14,12.14,12.14,0.0,8.64,-0.03189775172701725,9.242142857142856,8.927,-,0,92.0,0,1.74,green,777,0,0,18.765
782,2018-02-09,2018,2,9,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,5,2018-05,12.29,12.29,12.29,12.29,0.0,8.74,0.01235575084858298,9.197142857142856,8.9286,+,0,92.0,0,1.74,green,801,0,0,18.765
783,2018-02-12,2018,2,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,6,2018-06,12.42,12.42,12.42,12.42,0.0,8.84,0.010577630199452235,9.155,8.9344,+,0,89.0,0,1.58,green,810,0,0,18.162
784,2018-02-13,2018,2,13,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,6,2018-06,12.45,12.45,12.45,12.45,0.0,8.86,0.0024153755201512532,9.115714285714287,8.939,+,0,89.0,0,1.58,green,818,0,0,18.162
785,2018-02-14,2018,2,14,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,6,2018-06,12.63,12.63,12.63,12.63,0.0,8.99,0.014457979196710768,9.085,8.9466,+,0,89.0,0,1.58,green,819,0,0,18.162
786,2018-02-15,2018,2,15,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,6,2018-06,12.78,12.78,12.78,12.78,0.0,9.09,0.011876498172981087,9.052857142857144,8.958,+,0,89.0,0,1.58,green,830,0,0,18.162
787,2018-02-16,2018,2,16,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,6,2018-06,12.76,12.76,12.76,12.76,0.0,9.08,-0.0015649260233950855,9.024285714285714,8.9694,-,0,89.0,0,1.58,green,839,0,0,18.162
788,2018-02-20,2018,2,20,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,7,2018-07,12.78,12.78,12.78,12.78,0.0,9.09,0.0015673788553542956,9.005,8.9806,+,0,89.0,0,1.77,green,840,0,0,18.117
789,2018-02-21,2018,2,21,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,7,2018-07,12.68,12.68,12.68,12.68,0.0,9.02,-0.007824734997749272,8.979285714285714,8.9896,-,0,89.0,0,1.77,green,841,0,0,18.117
790,2018-02-22,2018,2,22,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,7,2018-07,12.73,12.73,12.73,12.73,0.0,9.06,0.003943116459461439,8.959285714285715,8.9986,+,0,89.0,0,1.77,green,847,0,0,18.117
791,2018-02-23,2018,2,23,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,7,2018-07,12.93,12.93,12.93,12.93,0.0,9.2,0.015711043901592614,8.963571428571429,9.0096,+,0,89.0,0,1.77,green,850,0,0,18.117
792,2018-02-26,2018,2,26,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,8,2018-08,13.04,13.04,13.04,13.04,0.0,9.28,0.008507190916540619,8.987857142857143,9.0226,+,0,88.0,0,1.79,green,863,0,0,17.885
793,2018-02-27,2018,2,27,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,8,2018-08,12.89,12.89,12.89,12.89,0.0,9.17,-0.011502979356763143,8.998571428571427,9.0334,-,0,88.0,0,1.79,green,870,0,0,17.885
794,2018-02-28,2018,2,28,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,8,2018-08,12.77,12.77,12.77,12.77,0.0,9.09,-0.009309532519568564,9.010714285714286,9.043,-,0,88.0,0,1.79,green,880,0,0,17.885
795,2018-03-01,2018,3,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,8,2018-08,12.68,12.68,12.68,12.68,0.0,9.02,-0.007047734506818616,9.037857142857142,9.05,-,0,88.0,0,1.79,green,888,0,0,17.885
796,2018-03-02,2018,3,2,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,8,2018-08,12.74,12.74,12.74,12.74,0.0,9.06,0.00473180317609989,9.060714285714283,9.0566,+,0,88.0,0,1.79,green,894,0,0,17.885
797,2018-03-05,2018,3,5,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,9,2018-09,12.85,12.85,12.85,12.85,0.0,9.14,0.008634275359810541,9.082142857142856,9.0648,+,0,88.0,0,2.09,green,898,0,0,17.84
798,2018-03-06,2018,3,6,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,9,2018-09,12.89,12.89,12.89,12.89,0.0,9.17,0.003112802314835017,9.104285714285714,9.074,+,0,88.0,0,2.09,green,905,0,0,17.84
799,2018-03-07,2018,3,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,9,2018-09,12.87,12.87,12.87,12.87,0.0,9.16,-0.0015514674365494365,9.116428571428571,9.0824,-,0,88.0,0,2.09,green,907,0,0,17.84
800,2018-03-08,2018,3,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,9,2018-09,12.9,12.9,12.9,12.9,0.0,9.18,0.0023309214893652013,9.122857142857145,9.091,+,0,88.0,0,2.09,green,908,0,0,17.84
801,2018-03-09,2018,3,9,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,9,2018-09,13.11,13.11,13.11,13.11,0.0,9.33,0.016279026030627364,9.140714285714283,9.1026,+,0,88.0,0,2.09,green,910,0,0,17.84
802,2018-03-12,2018,3,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,10,2018-10,13.11,13.11,13.11,13.11,0.0,9.33,0.0,9.157857142857141,9.1142,+,0,86.0,0,1.6,green,924,0,0,17.423
803,2018-03-13,2018,3,13,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,10,2018-10,13.04,13.04,13.04,13.04,0.0,9.28,-0.005339523670525037,9.176428571428572,9.124,-,0,86.0,0,1.6,green,924,0,0,17.423
804,2018-03-14,2018,3,14,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,10,2018-10,13.04,13.04,13.04,13.04,0.0,9.28,0.0,9.192142857142855,9.1346,+,0,86.0,0,1.6,green,928,0,0,17.423
805,2018-03-15,2018,3,15,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,10,2018-10,13.0,13.0,13.0,13.0,0.0,9.25,-0.003067447456522543,9.195714285714287,9.1424,-,0,86.0,0,1.6,green,928,0,0,17.423
806,2018-03-16,2018,3,16,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,10,2018-10,13.02,13.02,13.02,13.02,0.0,9.26,0.0015386490325368651,9.194285714285714,9.1494,+,0,86.0,0,1.6,green,930,0,0,17.423
807,2018-03-19,2018,3,19,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,11,2018-11,12.81,12.81,12.81,12.81,0.0,9.11,-0.016128987426097918,9.19,9.1526,-,0,82.0,0,1.54,green,931,0,0,16.632
808,2018-03-20,2018,3,20,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,11,2018-11,12.88,12.88,12.88,12.88,0.0,9.16,0.0054642561660702684,9.195,9.1556,+,0,82.0,0,1.54,green,946,0,0,16.632
809,2018-03-21,2018,3,21,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,11,2018-11,12.9,12.9,12.9,12.9,0.0,9.18,0.001552880191057815,9.206428571428573,9.1584,+,0,82.0,0,1.54,green,951,0,0,16.632
810,2018-03-22,2018,3,22,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,11,2018-11,12.65,12.65,12.65,12.65,0.0,9.0,-0.019379867111560808,9.202142857142857,9.157800000000002,-,0,82.0,0,1.54,green,952,0,0,16.632
811,2018-03-23,2018,3,23,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,11,2018-11,12.45,12.45,12.45,12.45,0.0,8.86,-0.015810401066028268,9.18214285714286,9.1552,-,0,82.0,0,1.54,green,970,0,0,16.632
812,2018-03-26,2018,3,26,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,12,2018-12,12.75,12.75,12.75,12.75,0.0,9.07,0.02409652433375476,9.175,9.1548,+,0,79.0,0,1.54,green,985,0,0,16.029
813,2018-03-27,2018,3,27,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,12,2018-12,12.5,12.5,12.5,12.5,0.0,8.89,-0.019607865811825498,9.155714285714286,9.1492,-,0,79.0,0,1.54,green,1008,0,0,16.029
814,2018-03-28,2018,3,28,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,12,2018-12,12.39,12.39,12.39,12.39,0.0,8.82,-0.008800053271917685,9.13,9.1432,-,0,79.0,0,1.54,green,1027,0,0,16.029
815,2018-03-29,2018,3,29,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,12,2018-12,12.55,12.55,12.55,12.55,0.0,8.93,0.01291369923121466,9.101428571428572,9.1376,+,0,79.0,0,1.54,green,1036,0,0,16.029
